1839.4,1613.8,1618.6,1500.5,1416.5,1423.9,1428.4,1430.2,1441,1453.1,1463.6,1472.5,1476.9,1487,1491.7,1492.1,1491.6,1492.9,1498.9,1505,1510,1521,1532,1543.4,1555.8,1566.9,1581.9,1599.4,1619.1,1647.9,1606.9,1608.4,1542.8,1539,1460.9,1461.2,1463.5,1464.1,1399.1,1399.5,1386.2,1369.1,1357.8,1360.6,1353.8,1289,1280.4,1248.3,1214,1191.7,1141.6,1101.1,1051.5,1006.2,1005.4,1000,990.39,989.86,976.8,981.08,986.08,985,993.96,993.61,1000.8,1006.8,1023.7,1044.1,1057.7,1071.3
1800.2,1586.2,1592.6,1473.4,1391.8,1398.3,1402.5,1408.4,1416.1,1427.9,1440.2,1447,1455.4,1460.6,1467.2,1467,1466.8,1473.6,1475.4,1481.4,1488.4,1498.8,1508.8,1519.3,1529.7,1543.7,1559.4,1578.6,1605.8,1624.6,1567.9,1570,1503.5,1498.9,1422.7,1423.7,1425.5,1427.2,1363.3,1363.5,1352.3,1334,1324.5,1327.2,1321,1259.2,1248.1,1214.4,1182.2,1160.9,1112.6,1074.3,1030.3,988.49,988.95,985.37,977.74,977.21,967.5,972.5,971,979.56,977.39,986.24,996.49,1007,1022.9,1042.6,1053.5,1068.1
1766.6,1563.9,1569.8,1448.5,1369.4,1375.5,1383.2,1384.2,1391.8,1406.6,1417.9,1427.9,1431,1437.3,1441.7,1442.8,1447,1448,1451.1,1459.3,1465.3,1475.6,1485.5,1493.7,1506.4,1521.2,1539.4,1565.6,1583,1584.5,1529.3,1530.8,1463.7,1458,1383.8,1384.2,1387.2,1388.8,1327.5,1328.1,1317.2,1298.3,1290.1,1292.7,1288.1,1229.4,1216.7,1182.4,1151.7,1131.8,1086.4,1049.6,1010.3,972.16,970.14,968.57,963.14,959.45,954.34,957.51,959.8,959.36,968.99,982.22,995.01,1007.6,1022.5,1039.3,1052.4,1067.8
1724.6,1534.5,1537.7,1418.7,1341.8,1349.5,1354,1357.6,1366.9,1379.1,1391.4,1397.5,1402.1,1406.4,1414.7,1419.6,1419.8,1423.5,1426.9,1434.7,1440.4,1448.6,1455.6,1465.8,1480,1497.1,1521.3,1543.6,1538.2,1539.8,1486.9,1488.3,1421.1,1414.8,1342.8,1345.1,1348.1,1348.9,1290,1291.2,1282.6,1262.2,1256.2,1258,1254.2,1198,1181.6,1144.8,1114.9,1095.4,1050.9,1016.9,983.07,949.19,947.56,947.85,945.01,945.68,939.05,940.76,942.49,948.95,964.45,978.52,991.16,1002,1014.8,1033.5,1047,1060.7
1692.2,1515,1511.5,1396.1,1322,1327.7,1333.2,1338.4,1346.1,1358.4,1367.5,1375.3,1378.7,1385.5,1395.1,1397.4,1400.3,1402,1405.6,1412.4,1417.7,1425.9,1436,1447.2,1463.1,1485.9,1506.4,1507.8,1499.3,1501.2,1449.9,1451.3,1384.2,1377.1,1306.9,1309.3,1311.8,1311,1256.9,1258,1249.7,1229.2,1223.8,1225.8,1222.4,1170.2,1150.9,1113.2,1084,1063.9,1021.5,990.56,959.68,928.88,927.94,928.83,926.07,928.18,921.09,923.42,927.1,945.04,961.01,975.59,988,998.87,1015.1,1033.5,1047.1,1061.1
1659.1,1493.5,1485.1,1372.3,1299.6,1306.6,1314,1318.5,1326.5,1336.4,1347.4,1352.9,1358.3,1366.5,1374,1377.7,1378.3,1380.4,1382.1,1388.6,1393.8,1405.1,1415.6,1429,1449.9,1476.7,1468.8,1470.1,1458.8,1458.9,1411.1,1413.1,1345.6,1338.3,1269.2,1271.1,1272.3,1271.1,1222.1,1222.3,1215.8,1195.1,1190.4,1193.2,1189.3,1140.6,1118.3,1079.1,1051.4,1031.5,993.17,965.98,938.78,911.71,912.45,913.38,909.06,911.97,905.51,909.07,923.07,943.4,957.17,972.63,988.26,999.07,1013.2,1031.1,1046.1,1062.7
1624.2,1469.3,1456,1346.5,1276.2,1285.1,1291.5,1295.5,1300.6,1313.3,1322.9,1330.6,1337,1342.7,1351.3,1354.5,1353,1354.3,1356.3,1362.3,1369.9,1381.7,1394.2,1412.9,1437.8,1451.5,1428.8,1430.7,1416.3,1415,1370.9,1371.8,1304.9,1297,1229.8,1230.2,1231.3,1230.3,1185.2,1185.4,1180.1,1159.9,1155.4,1158,1154.8,1109.4,1086.1,1046.1,1021.1,1002.3,966.97,942.53,919.93,896.71,897.43,901.13,895.32,896.14,894.07,906.83,923.12,942.24,959.59,975.49,993.7,1008.5,1024.6,1043.5,1058.4,1078.1
1584.8,1441.8,1422.4,1316,1250.1,1258.1,1263.7,1265.2,1272.4,1283.3,1295.1,1303.9,1309.1,1316.9,1324.7,1329.7,1325.1,1326.8,1328.7,1337.6,1345.5,1358.6,1376,1398.3,1418.2,1410.1,1385.9,1387.1,1370.3,1367.8,1326.6,1326.2,1260.9,1252.3,1187.5,1186.3,1187.9,1187,1144.5,1144.8,1140.8,1121.4,1117.6,1119.9,1117.4,1076,1052,1011.2,988.88,970.37,938.02,916.5,898.15,879.85,882.23,883.5,881.53,882.05,896.72,910.98,928.91,946.05,970.02,991.65,1010.9,1024.3,1046.1,1070.2,1088.2,1112.5
1542.9,1412.9,1385.5,1281.4,1220.8,1228,1231.2,1233.8,1239.2,1252.1,1265.1,1272,1279.7,1288.9,1299.5,1298.7,1296,1297.1,1301.6,1311.9,1320.4,1337.3,1358.2,1375.2,1391.3,1366,1339.8,1341.4,1322.7,1319,1281.1,1279.8,1215.8,1206.3,1144,1141.3,1142.8,1142.7,1102.3,1103.6,1100,1080.9,1078.1,1080.5,1079.4,1042.3,1017.1,975.69,955.79,936.83,909.01,891.58,876.78,863.8,864.1,865.61,869.8,880.02,894.04,909.5,924.91,944.33,967.87,989.74,1005.3,1022.3,1044.2,1070.4,1090,1112.9
1502.4,1385.1,1350,1248.8,1191.4,1196.7,1201.1,1201.3,1210.2,1224.2,1235.2,1244.6,1253.2,1265.2,1271.3,1269.9,1268.3,1271.2,1277.7,1289.1,1301.3,1322.1,1338.6,1351.7,1364.7,1324.7,1296.3,1297.4,1276.3,1270.7,1235.6,1233.4,1170.4,1160.4,1099.7,1095.6,1097.1,1097.1,1060.4,1061,1058.8,1038.9,1038.2,1040.8,1041.1,1008.6,980.47,938.38,919.83,900.47,877.94,865.37,853.74,845.79,847.44,853.14,865.44,878.85,893.38,910.19,927.31,949.25,972.58,996.71,1015,1030,1052.8,1079.7,1099.3,1121.8
1463.5,1358.5,1316.6,1217.7,1163.4,1169.3,1171.4,1175.2,1185,1197.9,1212,1221,1231.7,1239.2,1243.6,1244.7,1243,1247.7,1255.1,1269.5,1285.7,1302.5,1314.5,1324.9,1332.7,1283.4,1253,1253.4,1230.9,1223.4,1191.5,1188.1,1126.1,1115.5,1055.9,1050,1051.5,1051.5,1018.6,1018.7,1018.1,997.85,998.42,1002.4,1002.7,973.69,943.62,901.8,885.93,867.83,851.91,844.29,836.63,833.12,838.6,850.76,863.67,880.88,896.62,913.58,933.1,956.64,977.76,1002.5,1023.6,1038,1060.3,1085.9,1103.5,1125.3
1426.9,1333.3,1285.9,1189.5,1138.9,1143.2,1148.3,1152.7,1161.5,1177.4,1191.7,1202.3,1208,1213.1,1219.4,1222.2,1218.4,1223.6,1233.9,1250.8,1264.5,1278.3,1287.8,1293.7,1295.8,1243.3,1211.7,1212.7,1188.4,1179.7,1150.9,1146.3,1085.5,1074.1,1015.4,1007.2,1008.5,1009.8,979.64,980.72,979.68,960.48,962.49,966.23,968.33,939.88,909.17,868.86,857.32,841.66,831.95,828.34,825.37,828.69,842.36,859.88,879.9,904.64,924.36,947.26,971.52,1001.4,1024.5,1051.2,1077.8,1095.4,1115.9,1141.6,1162.9,1183.3
1394.7,1310,1259.2,1165.1,1116.4,1122,1126.2,1131.5,1145.1,1161.8,1178.1,1184.2,1188,1194,1202.1,1201.2,1198.9,1206.8,1220.9,1234.6,1245.5,1256.9,1261.9,1264.4,1262.6,1208.1,1174.8,1175.5,1148.5,1137.5,1110.7,1105.1,1045.8,1034.2,975.32,964.88,966.7,968.21,941.38,941.64,942.3,923.69,926.15,931,931.21,905.87,875.52,838.08,829.56,816.22,812.5,813.02,815.56,832.33,850.47,871.22,890.62,915.55,935.55,958.34,982.46,1011.8,1036,1063.7,1092.2,1112,1134.9,1161.6,1182.5,1205.4
1357.8,1283.2,1227.4,1137.4,1092.2,1097.4,1102.3,1110,1124.3,1143.1,1155.4,1158.6,1162.7,1171.2,1175.1,1173.6,1175.7,1187.7,1200.8,1210.6,1219.8,1226.5,1228.4,1231.7,1225.4,1170.5,1136.8,1137,1108,1095.7,1069.2,1062.9,1004.7,991.78,933.14,921.31,923.3,924.15,900.72,901.51,902.86,884.49,888.77,892.11,896.04,868.84,840.16,808.05,803.15,795.04,794.19,800.66,816.09,836.36,856.53,880.5,905.7,935.75,962.99,992.1,1023.7,1058.3,1088.4,1122.6,1157.6,1182.2,1210.2,1241.4,1262.3,1284.4
1322.1,1256.6,1197.1,1111.4,1070.2,1076.1,1082,1091.1,1108.9,1122.5,1131.4,1134.5,1141.8,1147.5,1148.1,1152.7,1157.6,1167.8,1177.4,1184.3,1190.8,1195,1197.7,1198.4,1190.8,1137.4,1103.5,1103.8,1073.1,1059.5,1032.1,1026.3,969.28,955.1,895.55,882,883.94,882.7,863.77,865,866.08,848.92,853.15,859.25,860.75,833.39,807.03,782.65,781.26,778.65,783.19,802.12,819.55,839.98,861.27,886.25,912.07,942.25,969.77,999.59,1030.3,1065.3,1095.4,1128,1162,1185.4,1210.4,1238.6,1259.1,1279.7
1291.9,1236.1,1171.7,1088.8,1052.3,1058.9,1065.6,1078.8,1091.2,1101.1,1109.1,1116.4,1121.9,1123.9,1129.1,1137.6,1141.9,1148.2,1155.4,1159.4,1163.8,1168.7,1168.4,1172.3,1159.8,1107.3,1072.9,1074,1040.7,1025.8,997.26,992.36,937.04,921.83,861.53,846.1,846.55,844.76,830.9,832.12,835.37,817.38,825.03,830.23,828.51,802.87,778.58,761.16,760.34,765.82,783.73,811.37,839.42,870.78,901.85,937.34,973.03,1012.2,1047.9,1085.4,1125.9,1169.2,1203.8,1239.1,1280.5,1312.3,1339.5,1364,1391.5,1417.3
1261.9,1210.5,1144.7,1063.6,1030.3,1036.2,1046.6,1059.1,1067.8,1075,1085.4,1094.1,1097.5,1098.4,1105.3,1113.7,1116.9,1122.7,1126.3,1127.2,1133.4,1136.9,1140.7,1141.4,1127.6,1075.3,1040.8,1041.7,1005.3,989.84,961.23,956.05,903.34,887.65,827.88,809.33,809.18,807.37,797.27,799.81,803.55,786.73,794.7,793.37,792.18,769.17,750.12,740.02,744.36,757.89,791.11,824.13,860.37,902.23,936.89,971.32,1003.8,1044.1,1073.2,1102.4,1138.7,1174.3,1204.4,1239.1,1282.7,1314.6,1336.6,1364.1,1397.2,1419.2
1230.9,1179.9,1114.4,1034.8,1002.6,1011.8,1020.6,1031,1038.7,1047,1057,1065.4,1068.5,1070.1,1075.2,1082.4,1087.3,1090.1,1092,1094.1,1100.2,1107.6,1109.2,1112.5,1095.5,1043.6,1009.8,1009,969.87,953.68,923.72,918.68,869.03,853.67,794.44,773.18,773.64,770.51,764.45,768.51,767.89,755.9,760.81,757.11,755.15,734.94,721.4,717.72,727.22,754.21,785.27,820.9,860.03,895.38,925.92,958.17,995.77,1028.6,1055.6,1090.1,1123.1,1162.4,1197.9,1233.9,1274.2,1304.1,1331.2,1361.8,1387.8,1412.9
1197.6,1148.8,1081.7,1003.7,974.02,983.87,990.42,999.09,1007.6,1015.2,1024.7,1033.6,1038.7,1041.9,1045.5,1053.8,1057.8,1059.5,1062.2,1065.4,1075.1,1078.5,1082.5,1086.3,1065.5,1014.2,979.87,976.56,935.82,918.42,886.74,883.19,836.76,822.8,764.84,741.86,741.96,738.43,735.05,738.62,735.99,727.32,729.28,725.95,723.76,708.78,700.16,701.71,720.89,747.18,782.25,821.43,854.92,886.49,914.99,952.07,984.09,1013.1,1045.9,1077,1115,1155.8,1194.1,1227.6,1264.9,1300,1328.8,1354.5,1382,1413.5
1163.5,1117.7,1047.1,969.99,943.81,952.45,957.97,966.12,972.47,979.58,989.04,1000.1,1006.7,1009.2,1013.8,1020.9,1024.9,1028,1030.9,1038.8,1043.7,1048.2,1052.6,1054.4,1031.1,981.27,946.52,941.86,901.32,883.91,852.03,849.55,805.96,792.77,738.66,714.66,714.14,711.8,709.21,712.42,707.52,701.12,700.29,698.7,697.45,688.4,684.43,694.31,711.22,741.26,779.65,812.98,844.47,872.86,907.77,939.88,969.55,1002.4,1031.7,1069.2,1109.5,1149.9,1187.7,1219.6,1260.1,1295.7,1321.1,1349.7,1382,1409.2
1131.3,1086.3,1014.3,936.94,912.34,920.08,926,933.76,938.52,946.65,957.29,970.57,976.4,978.77,982.83,988.29,995.3,1000.4,1005.6,1009.7,1014.3,1018.2,1019.4,1023.5,996.06,945.09,909.47,903.49,863.59,845.6,816.27,813.53,773.05,761.92,712.19,687.54,687.35,686.68,684.78,688.96,683.05,677.61,678.44,674.83,674.71,672.09,669.75,679.47,700.82,736.02,769.49,802.06,832.07,866.49,897.39,926.62,959.94,990.29,1025.2,1065.8,1105.3,1146.8,1183.3,1217.6,1257.9,1291.1,1318.6,1349.9,1379.4,1404.1
1100.4,1057,984.13,906.59,883.48,891.76,897.24,903.19,909.59,918.52,930.86,942.52,947.65,950.09,952.15,960.51,968.78,975.51,977.42,980.03,985.34,986.22,989.59,990.58,962.27,911.66,875.84,869.22,830.59,812.51,785.05,782.9,745.88,736.78,690.64,665.53,666.3,665.7,666.58,671.24,663.92,659.79,660.35,657.6,659,658.98,658.16,671.71,699.05,728.69,760.54,791.82,827.17,857.75,885.91,918.44,948.65,984.49,1022.5,1062.1,1102.9,1143,1180.4,1215.6,1255.2,1288.2,1318.6,1348.9,1376.3,1403.3
1065,1023.5,950.21,873.21,852.51,861.75,865.06,871.83,879.56,889.92,900.63,910.48,915.51,917.73,921.76,931.07,940.47,944,945.23,947.53,951.21,954.42,954.41,954.18,926.59,878.07,842.87,836.35,800.47,783.38,755.98,755.87,722.12,714.7,671.84,647.94,648.8,647.6,650.08,651.19,644.31,641.59,640.79,641.94,642.65,644.85,649.93,670.62,692.73,719.73,748.89,785.52,816.29,844.45,876.34,905.65,940.88,979.31,1017,1057,1097.9,1137.2,1174.4,1209.5,1250.2,1283.8,1314.1,1344.1,1372,1400.5
1029.2,990.29,916.53,841.69,823.61,830.94,835.98,842.61,850.22,860.36,870.07,880.08,883.49,886.93,893.59,903.55,908.68,912.93,912.53,913.55,917.77,921.88,917.6,915.93,889.21,842.32,808.34,801.97,769.03,753.44,727.99,727.95,696.94,690.01,652.54,630.86,631.42,631.5,632.62,634.21,626.96,625.47,625.02,628.18,629.95,639.93,649.97,667.6,687.98,710.94,744.85,778.17,807.03,838.32,867.91,903.29,941.58,980.31,1017.4,1058.6,1100.4,1140.5,1177,1212.2,1255,1289.9,1319.6,1352.5,1384.3,1414.7
990.25,953.6,880.47,810.01,792.36,799.53,804.54,811.32,819.81,830.22,840.07,848.78,852.37,858.45,867.21,872.24,877.16,882.77,880.25,881.29,885.44,889.75,879.57,876.5,851.62,806.04,773.76,766.58,735.69,720.28,695.65,695.48,667.13,661.36,627.19,609.44,609.5,610.49,610.87,612.8,608.5,606.54,608.83,612.3,620.87,634.39,644.94,659.6,677.98,704.66,735.29,767.99,799.51,828.88,864.33,902.66,940.38,980.17,1017.3,1058.9,1099.9,1141.4,1176.7,1212.3,1255,1291,1321,1353.5,1386.1,1416.6
952.84,917.24,845.63,779.73,762.12,769,773.8,781.86,790.94,801.2,809.81,819.02,825.13,832.02,835.49,840.62,846.35,851.37,847.05,847.52,852.36,856.68,841.75,837.64,814.87,770.74,740.6,732.73,703.53,688.57,664.91,664.17,638.58,633.81,603.05,588.3,588.93,589.54,590.37,591.77,589.58,588.77,591.57,601.16,613.41,629.02,638.54,651.69,673.73,695.91,725.5,760.4,789.19,824.64,862.62,900.14,938.31,978.6,1016.2,1056.3,1098.9,1139.9,1176.2,1211,1255.9,1290.9,1321.1,1354.8,1385.8,1416.4
913.63,879.34,809.13,748.11,730.73,737.58,743.59,751.42,760.56,770.16,779.69,790.68,797.16,799.62,803.31,809.04,813.46,819.75,812.15,813.17,817.92,820.96,802.39,797.14,776.69,734.3,706.56,698.27,670.97,656.56,633.11,632.02,608.87,604.8,576.91,565.68,565.79,566.81,567.56,569.63,568.43,569.38,578.44,592.21,605.78,620.32,629.83,647.17,665.76,686.64,717.9,750.36,785,822.77,860.13,898.18,936.46,977.43,1013.4,1055.2,1097.2,1138.8,1173.6,1211.6,1254.4,1289.7,1320.6,1352.3,1384.2,1414.1
873.88,840.49,772.44,715.84,698.63,706.58,712.33,721.43,729.8,739.91,750.74,762.27,764.77,767.04,771.24,775.46,781.54,790.34,777.01,777.79,781.79,786.61,762.84,756.2,738.23,697.26,671.74,662.86,637.34,623.44,600.36,599.31,579.01,576.13,550.82,542.54,542.75,543.64,544.92,547.29,549.81,556.71,570.18,583.95,596.21,610.29,623.24,637.48,654.56,677.53,706.67,744.88,782.03,819.57,857.02,895.03,933.89,973.11,1011.3,1051.8,1094.7,1135.6,1173.2,1207.9,1252.1,1288.2,1317.3,1349.6,1381,1410.2
832.67,800.36,733.34,680.99,664.68,672.68,679.24,687.28,696.57,706.93,718.37,726.44,729.59,733.07,735.27,741.64,750.75,752.42,740.06,740.56,746.59,750.5,722.43,715.09,699.33,660.49,636.94,627.24,603.54,590.21,567.02,566.67,549.23,547.72,525.61,520.14,520.57,521.22,521.53,527.48,535.8,547.31,561.51,573.95,587.54,605.51,615.75,626.48,643.36,664.03,699.48,739.27,776.11,814,851,889.45,927.76,967.91,1005.4,1046.6,1089.3,1131.2,1166.7,1203.4,1247.3,1282.1,1312,1344.4,1374.5,1404.3
793.56,762.3,696.76,649.16,633.82,642.7,648.04,656.66,666.34,677.42,685.84,694.24,698.21,699.15,703.32,713.03,714.28,714.41,704.36,706.27,711.72,716.41,684.18,676.1,662.66,626.22,605.1,594.78,572.69,560.15,536.46,536.9,521.7,520.91,501.72,498.61,498.8,498.47,503.05,513.18,527.01,537.32,550.17,564.15,581.38,597.65,606.83,618.97,634.52,660.57,696.84,736.22,772.63,810.16,847.59,885.48,923.8,963.92,1002.1,1042.9,1086.4,1127.1,1163.9,1200.3,1243.5,1278.7,1309.3,1340.1,1370.9,1401.4
754.63,724.63,660.19,616.86,603.41,611.86,618.27,626.92,636.09,643.87,652.64,661.99,663.34,665.77,673.44,675.3,676.03,675.08,667.59,669.48,675.42,680.11,644.35,635.42,623.86,589.91,571.17,560.89,541.25,530.6,508.45,508.37,495.71,494.94,480.78,479.35,479.67,481.75,491.92,505.82,519.32,528.05,541.07,559.38,574.77,590.89,599.49,612.37,632.29,658.69,694.45,733.2,769.52,807.15,844.49,882.62,921.26,960.93,999.31,1040.5,1083.8,1124.8,1161.8,1198,1240.7,1275.7,1306.6,1338.1,1368.1,1398
718.33,690.78,626.7,588.13,576.42,585.11,591.75,599.8,605.73,613.74,623.47,630.35,633.17,639.28,639.72,641.35,641.61,639.82,634.56,637.1,642.74,646.66,607.7,598.02,587.96,556.66,539.91,529.37,511.74,502.29,481.89,481.39,471.43,470.77,461.12,461.01,463.59,473.05,485.99,500.84,512.45,520.54,538.63,555.09,570.97,585.77,596,611.96,633.65,662.7,700.48,740.44,778.75,818.42,856.34,894.77,933.5,972.35,1010.9,1051.8,1095.5,1135.1,1171.9,1207.7,1249.5,1283.6,1313.6,1344.1,1373.8,1401.8
682,657.04,593.21,558.98,549.09,557.82,563.97,569.89,576.06,583.68,590.34,599.28,606.59,607.91,604.97,606.53,607.59,605.18,602.08,604.52,609.98,615.26,572.11,561.9,552.88,524.53,509.37,498.22,482.47,474.14,456.16,455.43,448.45,448.18,443.56,446.58,456.67,468.15,481.17,494.01,505.33,517.38,534.2,550.01,565.93,581.43,594.25,612.65,635.75,665.41,702.75,742.22,779.58,817.58,854.93,892.79,931.45,970.45,1009.2,1050.2,1092.9,1132.8,1170.3,1206,1247.1,1281.3,1312.1,1342.9,1371.2,1399
647.38,625.81,561.85,531.92,524.09,532.67,536.94,542.56,547.98,552.73,561.19,574.32,582.58,576.82,572.7,574.84,576.4,573.26,572.15,574.5,581.42,583.99,538.65,527.56,519.43,494.07,480.38,468.75,455.24,447.89,432.18,431.7,427.74,428.18,432.12,442.26,454.15,466.54,477.33,490.64,504.75,517.6,533.75,549.51,565.24,581.21,595.61,614.61,637.87,667.42,704.38,743.76,781.51,820.11,857.97,895.71,934.78,974.96,1014.7,1056.4,1098.7,1138.9,1176.5,1212.6,1252.6,1286.6,1318.2,1349.2,1377.2,1404.4
